census_block_group,Total population,Households total,female_ratio,white_ratio,black_ratio,asian_ratio,Hispanic_ratio,non_Hispanic_white_ratio,non_Hispanic_black_ratio,bachelor_ratio,english_limited_ratio,average_income,median_income,poverty_ratio,median_age,population_young_ratio,population_middle_ratio,population_old_ratio,unemployed_ratio,public_assistance_ratio,disability_household_ratio,no_health_insurance_ratio,single_family_ratio,driving_ratio,public_transit_ratio,average_commuting_time,leave_home_time,average_household_size,children_rate,vehicle_rate,moved_in_5_years_ratio,moved_in_10_years_ratio,foreign_born_ratio,english_limited_population_ratio,enrollment_rate,housing_value,non_couple_parent_children,couple_parent_children,longitude,latitude,average_income_group
40190005007,912,448,0.518640350877193,0.7138157894736842,0.0778508771929824,0.1162280701754386,0.337719298245614,0.425438596491228,0.0778508771929824,0.5080091533180778,0.1071428571428571,35228.794642857145,27708.0,0.4082687338501292,23.7,0.2532894736842105,0.6578947368421053,0.0888157894736842,0.0176470588235294,0.0513392857142857,0.1741071428571428,0.1019736842105263,0.4386694386694387,0.6448202959830867,0.014799154334038,20.73008849557522,8.401548672566372,1.6473214285714286,0.208955223880597,0.6785714285714286,0.2723214285714285,0.4732142857142857,0.2138157894736842,0.0,0.2060301507537688,,0.7872340425531915,0.2127659574468085,-110.95743921601948,32.225709090914734,0.0
40190006001,1775,540,0.6225352112676056,0.8292957746478873,0.0608450704225352,0.0371830985915492,0.2585915492957746,0.6129577464788732,0.0608450704225352,0.8757763975155279,0.0851851851851851,69703.70370370371,,0.2853260869565217,22.0,0.2388732394366197,0.6957746478873239,0.0653521126760563,0.0794183445190156,0.0,0.1796296296296296,0.0309859154929577,0.7014925373134329,0.5473815461346634,0.0,21.76630434782609,8.523777173913043,2.55,0.5919282511210763,0.8462962962962963,0.3222222222222222,0.5518518518518518,0.1887323943661971,0.0576131687242798,0.2679045092838196,365100.0,0.1111111111111111,0.8888888888888888,-110.9397657899142,32.23725029111208,2.0
40190006002,698,280,0.5186246418338109,0.7636103151862464,0.0,0.0243553008595988,0.3610315186246418,0.6146131805157593,0.0,0.6145374449339207,0.2392857142857143,94437.5,61190.0,0.0754414125200642,43.8,0.3051575931232091,0.3882521489971346,0.3065902578796561,0.1917808219178082,0.0,0.1392857142857143,0.0,1.0,0.7161016949152542,0.0,22.56756756756757,7.502252252252252,2.2285714285714286,0.6342857142857142,1.0,0.0785714285714285,0.0785714285714285,0.1246418338108882,0.0185758513931888,0.8609625668449198,404600.0,0.6623376623376623,0.3376623376623376,-110.93102079340905,32.232087374333446,3.0
40190006003,686,340,0.5072886297376094,0.8352769679300291,0.0,0.0583090379008746,0.1982507288629737,0.717201166180758,0.0,0.8110236220472441,0.0,62316.17647058824,48517.0,0.2201166180758017,28.9,0.0889212827988338,0.6836734693877551,0.227405247813411,0.0,0.0,0.0735294117647058,0.0583090379008746,0.7206572769953051,0.7813267813267813,0.0049140049140049,15.890052356020943,9.821989528795813,1.9,0.3879310344827586,0.9588235294117649,0.05,0.4294117647058823,0.0583090379008746,0.0,0.2622950819672131,282100.0,1.0,0.0,-110.93993170175531,32.22636639126764,1.0
40190006004,1435,556,0.4041811846689895,0.8222996515679443,0.0620209059233449,0.0229965156794425,0.1219512195121951,0.7930313588850174,0.0620209059233449,0.6853932584269663,0.0,80858.81294964028,55769.0,0.2672476397966594,24.9,0.1393728222996515,0.7282229965156795,0.1324041811846689,0.1193078324225865,0.0,0.1690647482014388,0.0473867595818815,0.8435672514619883,0.5403141361256545,0.0146596858638743,18.47536617842876,11.972703062583223,2.300359712230216,0.1487889273356401,1.0,0.2194244604316546,0.3507194244604316,0.1428571428571428,0.0,0.215,433300.0,0.4642857142857143,0.5357142857142857,-110.93976184831548,32.232107134489105,2.0
40190006005,654,329,0.5642201834862385,0.9036697247706422,0.0,0.0718654434250764,0.0764525993883792,0.827217125382263,0.0,0.7129277566539924,0.0,91496.9604863222,64554.0,0.1238532110091743,49.4,0.1590214067278287,0.4311926605504587,0.4097859327217125,0.0446735395189003,0.0364741641337386,0.2097264437689969,0.0,0.9242819843342036,0.7158273381294964,0.0431654676258992,23.22874493927125,7.756072874493927,1.9270516717325228,0.7938931297709924,1.0,0.0,0.0729483282674772,0.0443425076452599,0.0,1.0,274000.0,0.1999999999999999,0.8,-110.93062787118876,32.23923539249619,3.0
40190007001,1753,674,0.6200798630918426,0.8185966913861951,0.0057045065601825,0.0764403879064461,0.3285795778665145,0.5579007415858528,0.0057045065601825,0.6403641881638846,0.059347181008902,125259.64391691396,93265.0,0.0724472333143183,53.7,0.1728465487735311,0.4666286366229321,0.3605248146035368,0.0,0.0652818991097922,0.2878338278931751,0.0,0.7980364656381487,0.7580872011251758,0.0210970464135021,20.897341211226,7.625553914327917,2.4807121661721068,0.2313575525812619,1.0,0.2106824925816023,0.3456973293768546,0.1557330290929834,0.0240963855421686,1.0,309600.0,0.52,0.48,-110.93088972434276,32.215840158672606,4.0
40190007002,1422,549,0.3874824191279887,0.7172995780590717,0.0,0.0,0.6540084388185654,0.2960618846694796,0.0,0.2898550724637681,0.0437158469945355,51857.92349726776,52596.0,0.10056258790436,38.9,0.1926863572433192,0.5625879043600562,0.2447257383966244,0.0426997245179063,0.0,0.3934426229508196,0.2883263009845288,1.0,0.874820143884892,0.0129496402877697,26.520061728395063,7.66358024691358,2.48816029143898,0.7762039660056658,0.8688524590163934,0.0418943533697632,0.1238615664845173,0.1631504922644163,0.0877697841726618,0.9343629343629344,135200.0,0.3703703703703703,0.6296296296296297,-110.9381352100399,32.21178559436228,1.0
40190007003,1758,627,0.3748577929465301,0.7531285551763367,0.0,0.0875995449374289,0.4311717861205916,0.4465301478953356,0.0,0.496513249651325,0.0255183413078149,34944.17862838916,21771.0,0.4902857142857142,23.6,0.2184300341296928,0.7070534698521047,0.0745164960182025,0.0961038961038961,0.0925039872408293,0.2360446570972886,0.1502857142857142,0.7893915756630265,0.6333711691259932,0.1021566401816118,20.42742927429274,12.238622386223865,2.6698564593301435,0.7636363636363637,0.9792663476874004,0.3397129186602871,0.7145135566188198,0.0927189988623435,0.0175438596491228,0.6577380952380952,181900.0,0.8455284552845528,0.1544715447154471,-110.9491330073612,32.22029029984088,0.0
40190007004,560,375,0.5285714285714286,0.7767857142857143,0.125,0.0,0.2017857142857143,0.6732142857142858,0.125,0.2768496420047732,0.1066666666666666,35980.0,16321.0,0.4910714285714285,61.7,0.0321428571428571,0.4232142857142857,0.5446428571428571,0.108433734939759,0.0906666666666666,0.4026666666666667,0.0,0.2912801484230056,0.6959459459459459,0.0,29.02027027027027,9.652027027027026,1.448,0.0,0.6506666666666667,0.1226666666666666,0.3786666666666666,0.0714285714285714,0.0428571428571428,1.0555555555555556,256100.0,,,-110.93959206769031,32.21856823055477,0.0
40190008001,986,400,0.5101419878296146,0.6561866125760649,0.0344827586206896,0.0091277890466531,0.5598377281947262,0.2393509127789046,0.0344827586206896,0.248772504091653,0.055,43650.0,30833.0,0.2574055158324821,32.6,0.242393509127789,0.6085192697768763,0.1490872210953346,0.147005444646098,0.0,0.2525,0.0623084780388151,0.7043879907621247,0.6326086956521739,0.1282608695652174,19.23076923076923,9.507352941176473,2.27,0.7252747252747253,0.79,0.16,0.285,0.0922920892494929,0.0426894343649946,0.982532751091703,104200.0,0.7280701754385965,0.2719298245614035,-110.95439328561808,32.20880374626847,0.0
40190008002,719,417,0.5577190542420027,0.847009735744089,0.015299026425591,0.0125173852573018,0.2420027816411682,0.6981919332406119,0.015299026425591,0.7460035523978685,0.0,83764.98800959233,67188.0,0.1696801112656467,47.6,0.0681502086230876,0.5994436717663422,0.3324061196105702,0.0181405895691609,0.0239808153477218,0.2062350119904076,0.0284900284900284,0.6721991701244814,0.7030878859857482,0.007125890736342,21.616438356164384,8.793150684931506,1.685851318944844,0.2608695652173913,0.9112709832134293,0.2134292565947242,0.4148681055155875,0.0458970792767733,0.0,0.8333333333333334,315100.0,0.1764705882352941,0.8235294117647058,-110.9590654651398,32.21667528492577,3.0
40190009001,1223,767,0.3932951757972199,0.9076042518397384,0.0139002452984464,0.0,0.4562551103843009,0.509403107113655,0.0139002452984464,0.3812375249500998,0.1173402868318122,48138.852672750974,27375.0,0.3710743801652892,43.9,0.116107931316435,0.6042518397383483,0.2796402289452167,0.0863836017569546,0.0,0.2307692307692307,0.1128372853638593,0.3431693989071038,0.6465661641541038,0.1273031825795645,23.119765494137354,8.776800670016751,1.5084745762711864,0.8026315789473685,0.7601043024771839,0.165580182529335,0.3924380704041721,0.1267375306623058,0.0547833197056418,1.1126760563380282,320900.0,0.6981132075471699,0.3018867924528302,-110.96894024102272,32.21481360144538,0.0
40190009002,1366,561,0.4304538799414348,0.8448023426061494,0.0351390922401171,0.0,0.5497803806734992,0.3792093704245973,0.0351390922401171,0.334061135371179,0.1889483065953654,58141.71122994652,38472.0,0.2332339791356184,31.4,0.1969253294289897,0.6998535871156661,0.103221083455344,0.0649064906490649,0.0160427807486631,0.1746880570409982,0.2086383601756954,0.6041055718475073,0.7957393483709273,0.0325814536340852,31.12175102599179,8.15424076607387,2.299465240641711,0.8298755186721992,0.8983957219251337,0.142602495543672,0.4064171122994652,0.2064421669106881,0.1586001489203276,0.8455284552845529,71100.0,0.686046511627907,0.313953488372093,-110.96939398771036,32.20766646720817,1.0
