census_block_group,Total population,Households total,female_ratio,white_ratio,black_ratio,asian_ratio,Hispanic_ratio,non_Hispanic_white_ratio,non_Hispanic_black_ratio,bachelor_ratio,english_limited_ratio,average_income,median_income,poverty_ratio,median_age,population_young_ratio,population_middle_ratio,population_old_ratio,unemployed_ratio,moved_in_5_years_ratio,disability_household_ratio,no_health_insurance_ratio,single_family_ratio,driving_ratio,public_transit_ratio,average_commuting_time,leave_home_time,average_household_size,children_rate,vehicle_rate,longitude,latitude,average_income_group
421010101005,577,252,0.6412478336221837,0.0,1.0,0.0,0.0,0.0,1.0,0.1217183770883054,0.0952380952380952,44742.06349206349,43773.0,0.0,47.2,0.2738301559792028,0.4922010398613518,0.2339688041594454,0.1789473684210526,0.1865079365079365,0.3888888888888889,0.0745233968804159,0.0,0.1965811965811965,0.8034188034188035,34.72222222222222,8.323717948717949,2.123015873015873,0.363013698630137,0.3412698412698413,-75.24565274588905,39.97040526663652,1.0
421010101006,1261,420,0.5162569389373514,0.0103092783505154,0.8969072164948454,0.0,0.0785091197462331,0.0103092783505154,0.8969072164948454,0.0538277511961722,0.0,42345.23809523809,35833.0,0.0340999206978588,31.4,0.2006344171292625,0.6605868358445678,0.1387787470261697,0.2257597684515195,0.0,0.3,0.331482950039651,0.1032967032967032,0.1663551401869158,0.697196261682243,55.438311688311686,9.212121212121213,2.302380952380952,1.1302083333333333,0.7357142857142858,-75.24561449292806,39.97394606563933,0.0
421010101007,670,299,0.6298507462686567,0.0,0.9134328358208956,0.0,0.0,0.0,0.9134328358208956,0.1011235955056179,0.0,33361.20401337792,30492.0,0.1880597014925373,58.1,0.1656716417910447,0.4223880597014925,0.4119402985074626,0.0954198473282442,0.0,0.2240802675585284,0.0716417910447761,0.0,0.5907172995780591,0.4092827004219409,54.20886075949367,9.85337552742616,1.8561872909699,0.4808743169398907,0.5953177257525084,-75.24340420039717,39.97256457000118,0.0
421010102001,788,274,0.6192893401015228,0.0,1.0,0.0,0.0,0.0,1.0,0.1695906432748538,0.0,32636.86131386861,17778.0,0.3781725888324873,39.7,0.2817258883248731,0.4911167512690355,0.2271573604060913,0.1872791519434629,0.0,0.551094890510949,0.1675126903553299,0.042042042042042,0.4956521739130435,0.1217391304347826,40.04878048780488,9.58780487804878,2.335766423357664,0.4662162162162162,0.6459854014598541,-75.23395936358098,39.969588971729344,0.0
421010102002,850,478,0.4188235294117647,0.0,0.9894117647058824,0.0,0.0,0.0,0.9894117647058824,0.0686106346483705,0.0,24560.669456066946,20132.0,0.3811764705882353,39.6,0.3141176470588235,0.4305882352941176,0.2552941176470588,0.2006688963210702,0.104602510460251,0.4811715481171548,0.0858823529411764,0.0299003322259136,0.5732217573221757,0.3305439330543933,32.39539748953975,9.68723849372385,1.6234309623430965,0.968421052631579,0.4623430962343096,-75.23169756384944,39.96691617323598,0.0
421010102003,1370,506,0.4795620437956204,0.0,0.9824817518248176,0.0,0.0598540145985401,0.0,0.9226277372262772,0.1051964512040557,0.0,30439.723320158104,14567.0,0.4430656934306569,29.6,0.3693430656934306,0.5007299270072992,0.12992700729927,0.0378787878787878,0.0,0.4288537549407115,0.1072992700729927,0.0164233576642335,0.3319755600814664,0.6313645621181263,46.08452138492871,10.245926680244398,2.227272727272727,1.0805555555555555,0.383399209486166,-75.23046476263363,39.96939199728081,0.0
421010103001,1566,600,0.6756066411238825,0.0044699872286079,0.9399744572158364,0.0,0.0095785440613026,0.0,0.9399744572158364,0.0462633451957295,0.0,32616.666666666668,20781.0,0.454661558109834,27.6,0.3607918263090677,0.4821200510855683,0.1570881226053639,0.0737564322469982,0.1216666666666666,0.3133333333333333,0.0970625798212005,0.0212164073550212,0.5907407407407408,0.3203703703703703,38.763888888888886,12.020833333333334,2.145,1.4630225080385852,0.5516666666666667,-75.22562099667013,39.9688966034379,0.0
421010103002,1096,350,0.6806569343065694,0.0,0.8129562043795621,0.0355839416058394,0.1514598540145985,0.0,0.8129562043795621,0.1277777777777777,0.0371428571428571,41678.57142857143,34194.0,0.3759124087591241,24.6,0.3677007299270073,0.5364963503649635,0.0958029197080291,0.2406015037593984,0.02,0.1714285714285714,0.0246350364963503,0.0403846153846153,0.1881188118811881,0.7887788778877888,50.68481848184818,8.599834983498349,2.58,1.2298387096774193,0.4114285714285715,-75.22516752881255,39.966254050770594,0.0
421010104001,853,262,0.652989449003517,0.0668229777256741,0.933177022274326,0.0,0.0,0.0668229777256741,0.933177022274326,0.0157342657342657,0.0,30257.63358778626,25288.0,0.6658851113716295,39.9,0.3036342321219226,0.4267291910902696,0.2696365767878077,0.2167487684729064,0.0305343511450381,0.5992366412213741,0.223915592028136,0.1603053435114503,0.4654088050314465,0.5345911949685535,52.81446540880504,8.45125786163522,2.603053435114504,1.3312101910828025,0.1984732824427481,-75.22169243056643,39.96824409620887,0.0
421010104002,472,215,0.5953389830508474,0.0254237288135593,0.9576271186440678,0.0,0.0,0.0254237288135593,0.9576271186440678,0.1830508474576271,0.0,31255.81395348837,,0.2966101694915254,30.6,0.3199152542372881,0.5021186440677966,0.1779661016949152,0.4328358208955223,0.1581395348837209,0.5255813953488372,0.0148305084745762,0.0267175572519083,0.8596491228070176,0.1403508771929824,45.6140350877193,7.403508771929824,1.869767441860465,1.0446428571428572,0.4930232558139534,-75.218986916417,39.96925138324675,0.0
421010104003,1325,513,0.5916981132075472,0.0249056603773584,0.96,0.0,0.0233962264150943,0.0249056603773584,0.94188679245283,0.1159909909909909,0.0136452241715399,32519.493177387914,,0.2739622641509434,47.0,0.3011320754716981,0.4543396226415094,0.2445283018867924,0.1312335958005249,0.0779727095516569,0.2982456140350877,0.1660377358490566,0.0166163141993957,0.5047021943573667,0.4670846394984326,53.34639498432602,10.18652037617555,2.1052631578947367,1.4888059701492538,0.6549707602339181,-75.21925490417861,39.96632616040209,0.0
421010104004,1408,256,0.5674715909090909,0.0319602272727272,0.9289772727272728,0.0,0.0355113636363636,0.0177556818181818,0.9126420454545454,0.0921895006402048,0.0,44042.96875,46346.0,0.3505007153075822,25.7,0.2244318181818181,0.6313920454545454,0.1441761363636363,0.3082191780821918,0.03125,0.3359375,0.1845493562231759,0.0553846153846153,0.3409669211195928,0.6335877862595419,46.04325699745547,8.428753180661577,3.32421875,1.1847133757961783,0.62109375,-75.21803614144429,39.962336210217984,0.0
421010105001,309,126,0.5760517799352751,0.0,1.0,0.0,0.0,0.0,1.0,0.0916030534351145,0.0,20654.761904761905,,0.5469255663430421,21.6,0.4207119741100323,0.4530744336569579,0.1262135922330097,0.2542372881355932,0.0,0.3174603174603174,0.1812297734627831,0.0,0.6363636363636364,0.1818181818181818,85.0,14.0,2.1507936507936507,0.9052631578947368,0.5158730158730158,-75.21501637295397,39.9658948114083,0.0
421010105002,2269,663,0.6007051564565888,0.0713970912296165,0.9056853239312472,0.003966505068312,0.0229175848391361,0.0696342000881445,0.8880564125165271,0.1346007604562737,0.0135746606334841,23220.21116138764,14653.0,0.5494970884065643,39.1,0.3234905244601146,0.379903040987219,0.2966064345526664,0.2775800711743772,0.0603318250377073,0.3725490196078431,0.1148755955532027,0.0352480417754569,0.5270935960591133,0.3472906403940887,41.36842105263158,7.701973684210526,2.28054298642534,1.698895027624309,0.4660633484162896,-75.214396635051,39.97029100928413,0.0
421010105003,1894,659,0.4804646251319958,0.0512143611404435,0.8790918690601901,0.0,0.0491024287222808,0.0343189017951425,0.8595564941921858,0.1231527093596059,0.0682852807283763,34408.194233687405,18098.0,0.4182509505703422,34.3,0.3014783526927138,0.4155227032734953,0.2829989440337909,0.0276679841897233,0.0257966616084977,0.4021244309559939,0.1584283903675538,0.0,0.3640167364016736,0.5711297071129707,44.89539748953975,9.744246861924688,1.9878603945371776,1.2941176470588236,0.4446130500758725,-75.2137122557524,39.963111225847285,0.0
421010106001,483,163,0.5072463768115942,0.196687370600414,0.639751552795031,0.0869565217391304,0.0372670807453416,0.1594202898550724,0.639751552795031,0.0509915014164305,0.0306748466257668,35107.36196319018,,0.4880174291938998,42.9,0.2153209109730849,0.629399585921325,0.15527950310559,0.2888888888888888,0.0306748466257668,0.2576687116564417,0.0973084886128364,0.0197628458498023,0.2016129032258064,0.6935483870967742,39.38053097345133,10.95796460176991,2.1165644171779143,0.9375,0.411042944785276,-75.20982876978609,39.96553636273661,0.0
421010106002,1104,427,0.5226449275362319,0.0135869565217391,0.9782608695652174,0.0081521739130434,0.0144927536231884,0.0135869565217391,0.9637681159420288,0.0687397708674304,0.0,24683.84074941452,13162.0,0.519927536231884,29.4,0.4365942028985507,0.3514492753623188,0.2119565217391304,0.2388059701492537,0.0468384074941452,0.5480093676814989,0.0625,0.0559701492537313,0.4120603015075377,0.2613065326633166,36.96531791907515,8.835260115606937,2.203747072599532,2.586206896551724,0.3536299765807962,-75.20650934783413,39.96396385278679,0.0
421010107001,580,183,0.3620689655172414,0.0275862068965517,0.9724137931034482,0.0,0.0,0.0275862068965517,0.9724137931034482,0.0881355932203389,0.0,18155.737704918032,16719.0,0.5517241379310345,25.2,0.2948275862068965,0.5948275862068966,0.1103448275862069,0.1757575757575757,0.0,0.4153005464480874,0.2620689655172414,0.0,0.1300813008130081,0.5691056910569106,27.215447154471544,12.717479674796747,2.4918032786885247,0.1078431372549019,0.2841530054644808,-75.20953746840968,39.97163333368381,0.0
421010107002,1609,477,0.5301429459291486,0.0702299564947172,0.834058421379739,0.0031075201988812,0.024238657551274,0.0702299564947172,0.8098197638284649,0.0405561993047508,0.0,33024.10901467505,30110.0,0.3771106941838649,26.5,0.3598508390304537,0.5717837165941578,0.0683654443753884,0.1556503198294243,0.0461215932914046,0.1844863731656184,0.1255438160348042,0.0427631578947368,0.3888888888888889,0.5,39.5770202020202,11.295454545454543,2.740041928721174,1.7094594594594594,0.4339622641509434,-75.20562599403137,39.96667980806004,0.0
421010107003,652,207,0.5475460122699386,0.0276073619631901,0.950920245398773,0.00920245398773,0.0,0.0276073619631901,0.950920245398773,0.0714285714285714,0.0,35289.85507246377,34482.0,0.2070552147239263,26.3,0.3680981595092024,0.5260736196319018,0.1058282208588957,0.1359649122807017,0.1062801932367149,0.2222222222222222,0.1012269938650306,0.1335616438356164,0.3401015228426396,0.5685279187817259,32.576142131979694,9.89467005076142,2.5120772946859904,1.3515625,0.3961352657004831,-75.20987554676509,39.969854531577695,0.0
421010107004,897,350,0.5551839464882943,0.0144927536231884,0.9855072463768116,0.0,0.0,0.0144927536231884,0.9855072463768116,0.0648148148148148,0.0,23685.714285714286,9596.0,0.5148632580261593,31.8,0.3768115942028985,0.4292084726867335,0.1939799331103679,0.0967741935483871,0.0,0.4371428571428571,0.0981047937569676,0.0119250425894378,0.6581632653061225,0.2857142857142857,34.451530612244895,6.857142857142857,2.085714285714286,1.3312883435582823,0.3114285714285714,-75.20581870933341,39.96959460048351,0.0
421010108001,785,214,0.4305732484076433,0.0,1.0,0.0,0.0,0.0,1.0,0.0464396284829721,0.0,26553.73831775701,,0.5770700636942675,12.7,0.5121019108280255,0.3949044585987261,0.0929936305732484,0.2847682119205298,0.0420560747663551,0.2803738317757009,0.0496815286624203,0.0974729241877256,0.6388888888888888,0.2685185185185185,39.30555555555556,9.712962962962964,2.789719626168224,2.471830985915493,0.5373831775700935,-75.19972507481634,39.96875790986645,0.0
421010108002,712,242,0.5561797752808989,0.0674157303370786,0.9185393258426966,0.0,0.0112359550561797,0.0674157303370786,0.9073033707865168,0.0666666666666666,0.0,41229.33884297521,40469.0,0.4115168539325842,40.7,0.1924157303370786,0.6924157303370787,0.1151685393258427,0.072289156626506,0.0,0.3429752066115702,0.0884831460674157,0.0439814814814814,0.4329896907216495,0.422680412371134,28.20446735395189,9.77491408934708,2.289256198347108,0.1699346405228758,0.6446280991735538,-75.20044551359,39.96654749653801,0.0
421010108003,908,390,0.5748898678414097,0.158590308370044,0.7544052863436124,0.0088105726872246,0.0242290748898678,0.158590308370044,0.7455947136563876,0.1573426573426573,0.0,22551.28205128205,16250.0,0.539647577092511,32.2,0.2224669603524229,0.7070484581497798,0.0704845814977973,0.1732776617954071,0.0102564102564102,0.2179487179487179,0.1530837004405286,0.0875763747454175,0.4191919191919191,0.3712121212121212,45.28409090909091,8.594065656565656,1.9384615384615385,0.7058823529411765,0.5717948717948718,-75.19627566021722,39.96525906459447,0.0
421010108004,747,278,0.3172690763052209,0.1834002677376171,0.7737617135207496,0.0174029451137884,0.0120481927710843,0.1834002677376171,0.7617135207496654,0.2594696969696969,0.0,40242.80575539568,22794.0,0.3734939759036144,31.1,0.250334672021419,0.677376171352075,0.072289156626506,0.1772151898734177,0.0431654676258992,0.356115107913669,0.0803212851405622,0.0502645502645502,0.1961538461538461,0.4807692307692308,39.89423076923077,10.616346153846154,2.1043165467625897,1.0461538461538462,0.4892086330935251,-75.19985453070035,39.962864634706456,0.0
421010108005,694,323,0.6498559077809798,0.0,0.9884726224783862,0.0,0.0,0.0,0.9884726224783862,0.0717131474103585,0.0,27817.33746130031,22792.0,0.3674351585014409,44.2,0.255043227665706,0.4740634005763688,0.270893371757925,0.1129943502824858,0.0,0.5170278637770898,0.1023054755043227,0.0337662337662337,0.4331210191082802,0.445859872611465,55.81210191082803,8.187898089171975,1.8606811145510835,0.7534246575342466,0.4148606811145511,-75.20008121509107,39.964595986008014,0.0
421010109001,1084,305,0.4944649446494465,0.066420664206642,0.8643911439114391,0.0083025830258302,0.059040590405904,0.066420664206642,0.8459409594095941,0.1981651376146789,0.0,36590.16393442623,27292.0,0.4040590405904059,26.1,0.4169741697416974,0.4640221402214022,0.1190036900369003,0.1507246376811594,0.0196721311475409,0.3049180327868852,0.1946494464944649,0.0112107623318385,0.6395759717314488,0.2049469964664311,26.7911877394636,9.662835249042146,2.832786885245901,1.642512077294686,0.6918032786885246,-75.1922775900201,39.96600135069299,0.0
421010109002,416,151,0.4855769230769231,0.1778846153846154,0.71875,0.048076923076923,0.0336538461538461,0.1442307692307692,0.71875,0.2051282051282051,0.0,40397.35099337749,16917.0,0.5336538461538461,23.7,0.1995192307692307,0.5721153846153846,0.2283653846153846,0.0292397660818713,0.0132450331125827,0.4569536423841059,0.0841346153846153,0.0,0.559748427672956,0.2830188679245283,30.99056603773585,8.284591194968554,2.198675496688742,1.1142857142857143,0.3443708609271523,-75.18964345564807,39.96429290958531,0.0
421010109003,1099,380,0.4249317561419472,0.3039126478616925,0.6369426751592356,0.0427661510464058,0.0300272975432211,0.278434940855323,0.6369426751592356,0.1468926553672316,0.0131578947368421,28835.52631578948,12049.0,0.7024567788898999,21.3,0.3111919927206551,0.5814376706096451,0.1073703366696997,0.0473372781065088,0.1,0.2631578947368421,0.0746132848043676,0.0045662100456621,0.2795031055900621,0.4037267080745341,40.71052631578947,11.969298245614034,2.389473684210526,1.804054054054054,0.3842105263157894,-75.19213873021805,39.96379163370713,0.0
421010110001,754,204,0.5954907161803713,0.0557029177718832,0.7944297082228117,0.0875331564986737,0.0358090185676392,0.0557029177718832,0.7785145888594165,0.0568181818181818,0.0,52622.549019607846,48333.0,0.5344827586206896,35.1,0.2944297082228116,0.6021220159151194,0.1034482758620689,0.2517482517482518,0.0,0.3088235294117647,0.1127320954907161,0.0,0.6261682242990654,0.3738317757009345,42.58177570093458,9.396028037383177,2.6862745098039214,1.963302752293578,0.7009803921568627,-75.20516891287785,39.972420152528656,1.0
421010110002,759,346,0.4479578392621871,0.1146245059288537,0.8853754940711462,0.0,0.0,0.1146245059288537,0.8853754940711462,0.0563674321503131,0.0,28771.67630057804,11306.0,0.5902503293807642,32.0,0.3293807641633728,0.4216073781291172,0.2490118577075099,0.1592039800995024,0.0664739884393063,0.4393063583815029,0.0540184453227931,0.0121107266435986,0.3664596273291925,0.3229813664596273,26.33540372670808,9.740683229813664,1.9479768786127167,1.781954887218045,0.3121387283236994,-75.21134757660111,39.97535850815324,0.0
421010110003,921,400,0.3279044516829533,0.0770901194353963,0.8686210640608035,0.0,0.023887079261672,0.0770901194353963,0.8686210640608035,0.1360655737704918,0.0,18181.25,9647.0,0.7231270358306189,32.9,0.3257328990228013,0.4538545059717698,0.2204125950054288,0.1784037558685446,0.1275,0.6975,0.0890336590662323,0.011456628477905,0.5942857142857143,0.24,28.88571428571429,9.978571428571428,1.6775,3.703703703703704,0.2225,-75.2073541468605,39.9743352353669,0.0
421010110004,1502,494,0.559254327563249,0.0,0.9454061251664448,0.0066577896138482,0.0186418109187749,0.0,0.9454061251664448,0.0938271604938271,0.0769230769230769,33405.87044534413,18701.0,0.4946737683089214,26.8,0.4607190412782956,0.3954727030625832,0.1438082556591211,0.0764192139737991,0.0,0.3461538461538461,0.0699067909454061,0.0647840531561461,0.3286052009456264,0.6052009456264775,48.79113924050633,9.2873417721519,2.526315789473684,1.3625730994152048,0.3421052631578947,-75.20168539095714,39.973194721667554,0.0
421010111001,555,174,0.6774774774774774,0.1801801801801801,0.8198198198198198,0.0,0.0342342342342342,0.1801801801801801,0.7855855855855856,0.2559726962457337,0.0,30718.3908045977,22232.0,0.6612612612612613,26.3,0.4054054054054054,0.4666666666666667,0.1279279279279279,0.0897435897435897,0.0,0.4655172413793103,0.0,0.0866141732283464,0.6267605633802817,0.0,18.3984375,8.1015625,2.7241379310344827,1.2337662337662338,0.8850574712643678,-75.21896331043334,39.97705324194184,0.0
421010111002,437,135,0.5148741418764302,0.0366132723112128,0.9473684210526316,0.0160183066361556,0.0274599542334096,0.0366132723112128,0.919908466819222,0.0924092409240924,0.0,60092.59259259259,46587.0,0.1304347826086956,34.6,0.1578947368421052,0.6704805491990846,0.17162471395881,0.3447204968944099,0.0,0.5185185185185185,0.2265446224256292,0.0,0.4549763033175355,0.4976303317535545,44.21951219512195,7.069512195121951,2.3777777777777778,0.5370370370370371,0.6148148148148148,-75.22094495175737,39.97163926006096,2.0
421010111003,634,269,0.4589905362776025,0.0678233438485804,0.9321766561514196,0.0,0.0,0.0678233438485804,0.9321766561514196,0.0371024734982332,0.0,28057.620817843865,20536.0,0.5126182965299685,40.2,0.1072555205047318,0.7570977917981072,0.1356466876971608,0.3322368421052631,0.0,0.1152416356877323,0.2902208201892745,0.0251141552511415,0.3596059113300492,0.6403940886699507,31.29310344827586,7.848522167487685,1.9219330855018588,0.8571428571428571,0.3680297397769516,-75.22591704858692,39.9722444180461,0.0
421010111004,810,365,0.6518518518518519,0.0,1.0,0.0,0.0148148148148148,0.0,0.9851851851851852,0.0833333333333333,0.0,24972.602739726022,16250.0,0.5198463508322664,40.6,0.2925925925925925,0.508641975308642,0.1987654320987654,0.174757281553398,0.0493150684931506,0.347945205479452,0.1296296296296296,0.0161662817551963,0.2282157676348547,0.6431535269709544,45.69690265486726,8.685840707964601,1.964383561643836,0.3333333333333333,0.4493150684931507,-75.22815183826464,39.97544518483903,0.0
421010111005,647,334,0.6661514683153014,0.0278207109737248,0.9536321483771252,0.0185471406491499,0.0,0.0278207109737248,0.9536321483771252,0.1509009009009009,0.0,25980.538922155687,13750.0,0.4142194744976816,35.1,0.2905718701700154,0.5146831530139103,0.1947449768160742,0.0786026200873362,0.0,0.437125748502994,0.0525502318392581,0.1778350515463917,0.21,0.79,31.8625,8.5275,1.688622754491018,1.7407407407407407,0.5239520958083832,-75.22381383575107,39.97497103199927,0.0
421010112001,652,188,0.3926380368098159,0.0153374233128834,0.8665644171779141,0.0,0.1180981595092024,0.0153374233128834,0.8665644171779141,0.0,0.0,38191.48936170213,,0.1579754601226994,41.3,0.1579754601226994,0.6134969325153374,0.2285276073619632,0.0,0.0,0.4787234042553192,0.1687116564417178,0.0427046263345195,0.7551724137931034,0.1724137931034483,28.448275862068964,11.710344827586209,2.654255319148936,0.1645569620253164,0.7765957446808511,-75.23052276132661,39.97538744951561,0.0
421010112002,607,288,0.6754530477759473,0.0,0.9472817133443164,0.0,0.0280065897858319,0.0,0.9472817133443164,0.181360201511335,0.0,40937.5,27050.0,0.0560131795716639,40.1,0.1350906095551894,0.6672158154859967,0.1976935749588138,0.0441767068273092,0.0,0.3993055555555556,0.2125205930807248,0.0786516853932584,0.2857142857142857,0.7142857142857143,41.38655462184874,8.256302521008404,1.8298611111111112,0.3061224489795918,0.5486111111111112,-75.23043955514356,39.97235439217225,0.0
421010112003,648,266,0.6064814814814815,0.0,1.0,0.0,0.0,0.0,1.0,0.188295165394402,0.0,28637.218045112782,,0.5138888888888888,26.0,0.2993827160493827,0.5817901234567902,0.1188271604938271,0.0,0.0,0.3120300751879699,0.1234567901234567,0.067750677506775,0.6129032258064516,0.3870967741935484,18.736559139784948,8.84005376344086,2.045112781954887,1.830188679245283,0.7593984962406015,-75.23317401688587,39.97205223308578,0.0
421010112004,1148,390,0.622822299651568,0.0,1.0,0.0,0.0,0.0,1.0,0.2010135135135135,0.0,49250.0,27073.0,0.2421602787456446,31.1,0.3728222996515679,0.5426829268292683,0.0844947735191637,0.0931098696461825,0.0,0.241025641025641,0.0200348432055749,0.0310262529832935,0.3347022587268994,0.5010266940451745,30.754620123203285,9.503080082135524,2.425641025641025,1.28515625,0.6307692307692307,-75.2360924198669,39.97172874348466,1.0
421010112005,842,347,0.7529691211401425,0.015439429928741,0.9691211401425178,0.0,0.015439429928741,0.015439429928741,0.9691211401425178,0.0620155038759689,0.0,32247.838616714696,30771.0,0.4204275534441805,19.7,0.5130641330166271,0.343230403800475,0.1437054631828978,0.0063291139240506,0.0,0.2737752161383285,0.0795724465558194,0.081419624217119,0.375796178343949,0.6114649681528662,60.17515923566879,6.326433121019108,2.132564841498559,2.2098765432098766,0.4755043227665706,-75.23703186292492,39.97466704552341,0.0
421010112006,691,225,0.5036179450072359,0.0,0.975397973950796,0.0014471780028943,0.0,0.0,0.975397973950796,0.0921348314606741,0.0,41133.333333333336,41932.0,0.1014492753623188,28.1,0.3314037626628075,0.5151953690303908,0.1534008683068017,0.1274509803921568,0.2088888888888889,0.2044444444444444,0.1072463768115942,0.1312741312741312,0.6591760299625468,0.2621722846441947,40.0374531835206,8.163857677902621,2.6755555555555555,1.2459016393442623,0.8888888888888888,-75.2347353370284,39.97502817758501,0.0
421010112007,378,261,0.5476190476190477,0.0317460317460317,0.9682539682539684,0.0,0.0,0.0317460317460317,0.9682539682539684,0.0531561461794019,0.0,14118.773946360154,9480.0,0.5661375661375662,55.2,0.082010582010582,0.4867724867724867,0.4312169312169312,0.4873417721518987,0.0,0.1915708812260536,0.328042328042328,0.2310030395136778,0.5185185185185185,0.4814814814814814,29.90740740740741,10.75,1.3295019157088122,0.234375,0.6091954022988506,-75.23258195993662,39.97505860793078,0.0
421010113001,1160,409,0.4517241379310345,0.0,0.993103448275862,0.0,0.0,0.0,0.993103448275862,0.1245901639344262,0.0,53777.50611246944,49946.0,0.2336206896551724,47.4,0.1103448275862069,0.6836206896551724,0.2060344827586206,0.105726872246696,0.0537897310513447,0.2640586797066014,0.1103448275862069,0.0527383367139959,0.6617405582922824,0.3382594417077175,40.8743842364532,9.78817733990148,2.2444987775061125,0.1423357664233576,0.7286063569682152,-75.23696753936353,39.97968473584605,1.0
421010113002,805,302,0.6720496894409937,0.0,1.0,0.0,0.0,0.0,1.0,0.0736196319018405,0.0,26200.33112582781,26500.0,0.3788819875776397,26.8,0.3763975155279503,0.3229813664596273,0.3006211180124223,0.0602409638554216,0.0,0.4006622516556291,0.0236024844720496,0.0,0.5034965034965035,0.2797202797202797,29.423076923076923,8.858391608391608,2.1754966887417218,1.141732283464567,0.3807947019867549,-75.23225449378207,39.97829794761047,0.0
421010113003,779,356,0.5070603337612324,0.0,1.0,0.0,0.0,0.0,1.0,0.0492063492063492,0.0,31537.921348314605,23250.0,0.2118100128369704,54.4,0.1694480102695763,0.4980744544287548,0.3324775353016688,0.1398601398601398,0.0,0.4325842696629213,0.0808729139922978,0.0,0.5324675324675324,0.4675324675324675,36.15800865800866,9.597402597402596,1.952247191011236,0.1823204419889502,0.6629213483146068,-75.23629111289512,39.97723158492596,0.0
421010114001,1992,774,0.5893574297188755,0.0,1.0,0.0,0.0,0.0,1.0,0.3364888123924268,0.0193798449612403,47377.26098191214,47090.0,0.0753012048192771,31.2,0.2831325301204819,0.5978915662650602,0.1189759036144578,0.0189573459715639,0.082687338501292,0.1757105943152454,0.0943775100401606,0.0371702637889688,0.7572463768115942,0.1509661835748792,31.666666666666668,8.532910628019323,2.152454780361757,0.444141689373297,0.8152454780361758,-75.24779000058926,39.97946375281431,1.0
421010114002,540,248,0.6833333333333333,0.0,0.9703703703703704,0.0,0.0296296296296296,0.0,0.9703703703703704,0.3876651982378855,0.0,53508.06451612903,51563.0,0.237037037037037,51.8,0.1592592592592592,0.4962962962962963,0.3444444444444444,0.0576923076923076,0.0,0.3508064516129032,0.1185185185185185,0.0,0.6020408163265306,0.1428571428571428,41.80379746835443,8.186708860759493,1.9193548387096773,0.8269230769230769,0.782258064516129,-75.24094937485262,39.980070726632746,1.0
421010114003,1235,454,0.611336032388664,0.0,1.0,0.0,0.0,0.0,1.0,0.061050061050061,0.0,47015.41850220264,32313.0,0.3506072874493927,29.8,0.3368421052631579,0.4931174089068826,0.1700404858299595,0.1365313653136531,0.0,0.171806167400881,0.0,0.0,0.2051282051282051,0.7948717948717948,44.31623931623932,8.052350427350428,2.2687224669603525,0.8876080691642652,0.6563876651982379,-75.24007123568501,39.97745009308528,1.0
421010114004,785,394,0.5949044585987261,0.0,0.9847133757961783,0.0,0.0394904458598726,0.0,0.9605095541401274,0.2,0.3071065989847715,61307.10659898477,64286.0,0.3171974522292993,49.2,0.2203821656050955,0.4764331210191083,0.3031847133757961,0.115819209039548,0.0,0.2233502538071066,0.1987261146496815,0.0,0.7348242811501597,0.2140575079872204,36.035353535353536,8.703703703703704,1.7538071065989849,0.6069364161849711,0.6116751269035533,-75.24257494091508,39.97717225223136,2.0
421010114005,1845,621,0.646070460704607,0.0249322493224932,0.9750677506775068,0.0,0.0,0.0249322493224932,0.9750677506775068,0.2823529411764706,0.0,70479.06602254428,52563.0,0.2850948509485095,28.8,0.375609756097561,0.5116531165311653,0.1127371273712737,0.0215285252960172,0.0595813204508856,0.2592592592592592,0.0075880758807588,0.0276243093922651,0.3916391639163916,0.5401540154015402,49.68921892189219,7.9502200220022,2.5378421900161032,1.426605504587156,0.6988727858293076,-75.24459994451483,39.97858249073825,2.0
421010114006,822,348,0.5328467153284672,0.0450121654501216,0.8978102189781022,0.0,0.1034063260340632,0.0377128953771289,0.8588807785888077,0.1655172413793103,0.0,50517.24137931035,,0.2834549878345498,59.6,0.0608272506082725,0.4635036496350365,0.4756690997566909,0.1968085106382978,0.0,0.4367816091954023,0.0875912408759124,0.1551724137931034,0.5827814569536424,0.3609271523178808,39.81788079470199,9.67135761589404,1.896551724137931,0.2592592592592592,0.7183908045977012,-75.24334990789141,39.98351113724613,1.0
421010115001,1079,334,0.5783132530120482,0.0101946246524559,0.9601482854494904,0.0,0.0,0.0101946246524559,0.9601482854494904,0.3052039381153305,0.0,56302.39520958084,51613.0,0.0435588507877664,40.9,0.2483781278962001,0.541241890639481,0.2103799814643188,0.2208258527827648,0.0,0.3083832335329341,0.2103799814643188,0.0482954545454545,0.5471698113207547,0.3702830188679245,39.10966981132076,8.85436320754717,2.592814371257485,0.6482213438735178,0.8023952095808383,-75.25105817992521,39.979677317381,1.0
421010115002,1298,472,0.5585516178736518,0.0755007704160246,0.8929121725731896,0.0,0.0161787365177195,0.0755007704160246,0.8767334360554699,0.3094944512946979,0.0,61694.91525423729,50147.0,0.0932203389830508,28.6,0.3281972265023112,0.5485362095531587,0.12326656394453,0.0442600276625172,0.0317796610169491,0.1970338983050847,0.0677966101694915,0.0294117647058823,0.7408491947291361,0.2459736456808199,37.80746705710102,8.77489019033675,2.385593220338983,0.941747572815534,0.8559322033898304,-75.25345116281606,39.97789329291483,2.0
