placekey,racial_segregation_index,Hispanic_selfcbg,black_selfcbg,asian_selfcbg,white_selfcbg,other_selfcbg,Hispanic_dif,Hispanic_real,black_dif,black_real,asian_dif,asian_real,white_dif,white_real,other_dif,other_real
229-222@628-p7w-py9,0.150614,0.076754,0.14364,0.104167,0.594298,0.08114,0.09734118753190889,0.1740951875319089,0.12680964547943996,0.27044964547943995,-0.028439102662765933,0.07572789733723406,-0.13791005884947277,0.4563879411505272,-0.057800749301364814,0.02333925069863519
229-222@628-p7x-5vf,0.204633,0.380141,0.089323,0.31533,0.153303,0.061903,-0.20209174027165752,0.17804925972834248,0.12670229246961312,0.21602529246961313,-0.1780804160163831,0.1372495839836169,0.27855769731450286,0.43186069731450283,-0.025087734654054533,0.036815265345945467
229-222@628-p7x-cyv,0.20051,0.068562,0.144928,0.065217,0.701784,0.019509,0.0971793116235548,0.1657413116235548,0.07511680678319255,0.22004480678319255,0.014073802922729528,0.07929080292272953,-0.1942954719309965,0.5074885280690035,0.007925508404718715,0.027434508404718713
229-222@628-p7z-8d9,0.088286,0.165263,0.285263,0.009474,0.54,0.0,0.04568577102614213,0.21094877102614212,0.05030387934362773,0.3355668793436277,0.053432527700302976,0.06290652770030297,-0.17647621888759313,0.3635237811124069,0.027053991121849048,0.027053991121849048
229-222@628-p82-rff,0.229684,0.281509,0.077277,0.349586,0.197792,0.093836,-0.030777162430990823,0.2507318375690092,0.2017077270232237,0.2789847270232237,-0.18660774609389674,0.16297825390610327,0.06750382325816703,0.26529582325816703,-0.05182674135485282,0.04200925864514718
229-222@628-p83-zcq,0.393572,0.090435,0.149565,0.054493,0.705507,0.0,-0.02386894364959785,0.06656605635040215,-0.033480216015651265,0.11608478398434874,0.01999125498098095,0.07448425498098095,0.025400721192553655,0.7309077211925536,0.011957069432393858,0.011957069432393858
229-222@628-p8j-9fz,0.232385,0.207756,0.3241,0.0,0.468144,0.0,-0.024685712636586365,0.18307028736341363,-0.11126112258855175,0.21283887741144825,0.04515281258318289,0.04515281258318289,0.06370115570131996,0.53184515570132,0.02709276168574028,0.02709276168574028
229-222@628-p8m-54v,0.143069,0.481947,0.180534,0.031397,0.295133,0.010989,-0.2282862320824845,0.2536607679175155,0.12318883290904006,0.30372283290904006,0.018085484629102734,0.049482484629102735,0.08103996069462116,0.37617296069462114,0.005971875782939081,0.016960875782939082
229-222@628-p8m-wc5,0.153284,0.061818,0.204848,0.107879,0.625455,0.0,0.14206910731644878,0.2038871073164488,0.06123777837212943,0.26608577837212943,-0.03100410783051008,0.07687489216948992,-0.21098118036556546,0.4144738196344345,0.03867835863287402,0.03867835863287402
229-222@628-p8m-y7q,0.239415,0.227229,0.097795,0.22627,0.448706,0.0,-0.07425074994822395,0.15297825005177604,0.09089144439975978,0.1886864443997598,-0.16171879395644484,0.06455120604355517,0.12207694650494644,0.5707829465049464,0.023001053870705678,0.023001053870705678
229-222@628-p9m-j7q,0.29944,0.051242,0.041925,0.034161,0.866977,0.005694,0.0620595832492034,0.1133015832492034,0.1060501649248396,0.1479751649248396,0.06411838784987292,0.09827938784987292,-0.26194029905892635,0.6050367009410736,0.029713095320579416,0.03540709532057942
229-222@628-p9q-j5f,0.261956,0.147898,0.214715,0.146021,0.464715,0.026652,-0.030417923274366,0.117480076725634,-0.030654325668725863,0.18406067433127413,-0.06379742247967728,0.08222357752032274,0.13014083646389807,0.5948558364638981,-0.005272184174448736,0.021379815825551263
229-222@628-p9w-6ff,0.399828,0.031881,0.070049,0.201167,0.67445,0.022452,0.027529400931707776,0.059410400931707776,0.033949528066875,0.103998528066875,-0.06136383368046608,0.13980316631953393,-0.006540945728802705,0.6679090542711973,0.006426826175265403,0.028878826175265403
229-222@628-pfw-s5z,0.25509,0.036077,0.517475,0.023675,0.330327,0.092446,0.04195399333956358,0.07803099333956358,0.13176512752503755,0.6492401275250376,0.012487585090072459,0.03616258509007246,-0.1338299511005381,0.19649704889946187,-0.05237676914081057,0.04006923085918943
229-222@628-pfy-6kz,0.301754,0.0,0.025263,0.0,0.905263,0.069474,0.033869870958452085,0.033869870958452085,0.24385407095658082,0.26911707095658083,0.025055511638070606,0.025055511638070606,-0.279851710029829,0.625411289970171,-0.022927719117336265,0.04654628088266373
229-222@628-pfy-b49,0.136597,0.024845,0.022774,0.0,0.952381,0.0,0.02926369380121102,0.05410869380121102,0.38729167246048374,0.41006567246048375,0.024880125669187198,0.024880125669187198,-0.4691243513380591,0.48325664866194096,0.027688787066738378,0.027688787066738378
229-222@628-pg2-fmk,0.282559,0.012118,0.654357,0.013849,0.22562,0.094057,0.04267092547255276,0.054788925472552756,0.022586527321328598,0.6769435273213286,0.018389933814020848,0.03223893381402085,-0.02873730742103539,0.1968826925789646,-0.05491093192821672,0.03914606807178328
229-222@628-pg2-hbk,0.218255,0.0,0.504232,0.026602,0.448609,0.020556,0.06194981946757738,0.06194981946757738,0.11042390542726999,0.61465590542727,-0.0029724375586965106,0.02362956244130349,-0.18758776887744838,0.2610212311225516,0.0181874745365278,0.0387434745365278
229-222@628-pg3-x89,0.323872,0.0,0.898428,0.0,0.070133,0.031439,0.08496346178789398,0.08496346178789398,-0.1696911506656359,0.7287368493343641,0.02720614485513791,0.02720614485513791,0.06133184992777063,0.13146484992777063,-0.003810332961173918,0.027628667038826084
229-222@628-pg3-xqz,0.284529,0.0,0.831276,0.0,0.164609,0.004115,0.12418448200183545,0.12418448200183545,-0.1383663331723317,0.6929096668276683,0.02975105022563105,0.02975105022563105,-0.03556427776160573,0.12904472223839428,0.019995098185830337,0.024110098185830337
229-222@628-pg8-ks5,0.310094,0.025202,0.564516,0.0,0.390121,0.020161,0.016229163369015646,0.041431163369015644,0.15331636434054574,0.7178323643405458,0.02487213780997161,0.02487213780997161,-0.19773488020707358,0.1923861197929264,0.0033172204950595204,0.02347822049505952
229-222@628-pg8-kzz,0.196566,0.063975,0.785714,0.0,0.134783,0.015528,0.008396595410046725,0.07237159541004673,-0.17855992652581631,0.6071540734741837,0.03787193817600228,0.03787193817600228,0.12283446488849697,0.25761746488849696,0.009456960341951107,0.024984960341951107
229-222@628-pg9-ty9,0.076725,0.122527,0.262088,0.089011,0.495604,0.030769,-0.015919434899199725,0.10660756510080027,0.21370181712801845,0.47578981712801843,-0.010095108440381417,0.07891589155961859,-0.1866542229653405,0.3089497770346595,-0.0010319670980324207,0.02973703290196758
229-222@628-pg9-vmk,0.187217,0.179275,0.041451,0.049741,0.729534,0.0,-0.04999067644877411,0.12928432355122588,0.20243122659289986,0.24388222659289985,0.02964850997082729,0.07938950997082729,-0.20470663976204817,0.5248273602379518,0.022616536587531343,0.022616536587531343
229-222@628-pgb-28v,0.058868,0.090234,0.029724,0.158174,0.696391,0.025478,0.0017872203967723155,0.09202122039677231,0.37406547772266363,0.4037894777226636,-0.06173354703103677,0.09644045296896324,-0.3180736012553492,0.37831739874465076,0.003953441412252498,0.0294314414122525
229-222@628-pgc-zvf,0.392151,0.034234,0.785586,0.0,0.18018,0.0,0.015001269077910565,0.049235269077910565,0.012244146025211067,0.7978301460252111,0.01718197731761404,0.01718197731761404,-0.06092227728060781,0.1192577227193922,0.01649489069601177,0.01649489069601177
229-222@628-pgd-zj9,0.132257,0.010403,0.276983,0.387516,0.325098,0.0,0.05878963867152299,0.06919263867152299,0.07808823800608183,0.3550712380060818,-0.2522277772420901,0.13528822275790994,0.07865341014352484,0.40375141014352484,0.036696536544366935,0.036696536544366935
229-222@628-pgf-4jv,0.297843,0.056471,0.045882,0.173529,0.662941,0.061176,0.023041783738737602,0.0795127837387376,0.13743954701713212,0.18332154701713213,-0.00832169921416756,0.16520730078583243,-0.1448165275148522,0.5181244724851478,-0.0073424335372083566,0.053833566462791645
229-222@628-pgf-52k,0.164514,0.010403,0.276983,0.387516,0.325098,0.0,0.04960884239846986,0.060011842398469864,0.05582210649895847,0.33280510649895845,-0.20441658565979268,0.18309941434020735,0.05994754684018405,0.38504554684018405,0.03903820348101578,0.03903820348101578
229-222@628-pgh-v2k,0.290304,0.15914,0.56129,0.004301,0.260215,0.015054,-0.0652164043349392,0.09392359566506081,0.13724891555366459,0.6985389155536645,0.03622869610242518,0.040529696102425176,-0.11261099303162606,0.14760400696837392,0.004349813900183288,0.019403813900183288
229-222@628-pgj-c5z,0.133935,0.054614,0.210295,0.168236,0.554928,0.011927,0.04080094973880118,0.09541494973880119,0.3242042690039696,0.5344992690039696,-0.08761875182592323,0.08061724817407677,-0.28605039409403776,0.2688776059059622,0.008664007668015096,0.020591007668015096
229-222@628-pgj-cqz,0.1475,0.054614,0.210295,0.168236,0.554928,0.011927,0.03283054292913016,0.08744454292913016,0.33309906629203234,0.5433940662920324,-0.08551770409435433,0.08271829590564567,-0.29581433728672674,0.25911366271327324,0.015402516981745294,0.027329516981745294
229-222@628-pgj-xkf,0.293967,0.115318,0.728916,0.003442,0.124785,0.027539,-0.017043115367619835,0.09827488463238017,-0.026805635995097554,0.7021103640049025,0.025445391905269527,0.028887391905269528,0.021166710408349845,0.14595171040834984,-0.0027633577061844557,0.024775642293815545
229-222@628-pgy-nyv,0.34803,0.025758,0.33257,0.035489,0.585575,0.020607,0.02374294357460972,0.04950094357460972,-0.14005969743904156,0.1925103025609584,0.005427590623058497,0.040916590623058496,0.10299702587141513,0.6885720258714151,0.007893043501869295,0.028500043501869295
229-222@628-ph6-9fz,0.387891,0.0,0.862468,0.051414,0.086118,0.0,0.0550794207889505,0.0550794207889505,-0.06879086251349287,0.7936771374865071,-0.02625991155269269,0.02515408844730731,0.022854285619180778,0.10897228561918078,0.017116930824572257,0.017116930824572257
229-222@628-ph6-whq,0.28681,0.099481,0.327207,0.095485,0.447863,0.029964,-0.051002566126251765,0.048478433873748235,0.36636439479192995,0.69357139479193,-0.05692970464563339,0.03855529535436661,-0.2551298656142621,0.19273313438573794,-0.0033022258916123315,0.02666177410838767
229-222@628-phd-c89,0.260601,0.069096,0.490509,0.04328,0.387244,0.009871,-0.007714501125615052,0.06138149887438495,0.17907268392666487,0.6695816839266648,-0.0007250940566915706,0.04255490594330843,-0.18189164137192834,0.20535235862807164,0.011258575554625784,0.021129575554625784
229-222@628-phq-2c5,0.418798,0.112628,0.800341,0.0,0.0,0.087031,-0.056612509330465556,0.05601549066953445,0.023466697286173233,0.8238076972861732,0.025277986217410533,0.025277986217410533,0.07290314839729213,0.07290314839729213,-0.06503530241022193,0.021995697589778068
229-222@628-phq-f4v,0.392638,0.014628,0.90758,0.053191,0.024601,0.0,0.05534043609505508,0.06996843609505508,-0.10927573130554558,0.7983042686944545,-0.019776346081516766,0.033414653918483236,0.05850333466609324,0.08310433466609324,0.015208255193048692,0.015208255193048692
229-222@628-phq-f75,0.321154,0.004373,0.950437,0.0,0.036443,0.008746,0.08363957709070596,0.08801257709070597,-0.22182186263958026,0.7286151373604197,0.03971293901672395,0.03971293901672395,0.08581702931056816,0.12226002931056816,0.012653298684280102,0.021399298684280102
229-222@628-pj8-qs5,0.15872,0.320657,0.095073,0.477096,0.083838,0.023336,-0.08292022714001543,0.2377367728599846,0.30255379535685845,0.39762679535685846,-0.35594060152215085,0.12115539847784916,0.1319981423463575,0.2158361423463575,0.004308899551197218,0.027644899551197217
229-222@628-pjf-j9z,0.111502,0.006612,0.06281,0.064463,0.790083,0.076033,0.04828846816238975,0.05490046816238975,0.42347769162491566,0.4862876916249157,-0.021366248142333538,0.04309675185766647,-0.40980857823941697,0.380274421760583,-0.04059225106186261,0.035440748938137395
229-222@628-pjf-ks5,0.189143,0.059968,0.008104,0.04376,0.888169,0.0,0.023336750932830837,0.08330475093283084,0.29653173093868995,0.30463573093868995,0.006126547340383877,0.04988654734038388,-0.353525937253395,0.534643062746605,0.027530029862475963,0.027530029862475963
229-222@628-pm3-vzz,0.274332,0.312227,0.007278,0.16885,0.502183,0.009461,-0.1554994574326957,0.15672754256730428,0.1452901854385094,0.15256818543850942,-0.04985791798726989,0.11899208201273011,0.04892123298837414,0.5511042329883742,0.011146762021018934,0.020607762021018935
229-222@628-pm4-2hq,0.424831,0.035891,0.006188,0.235149,0.722772,0.0,0.030068398097439004,0.065959398097439,0.06688576624742434,0.07307376624742434,-0.11127623194306219,0.12387276805693781,-0.012052811534278507,0.7107191884657215,0.026374750010658626,0.026374750010658626
229-222@628-pm4-hkf,0.150234,0.045157,0.084487,0.517116,0.276038,0.077203,0.029859949492852145,0.07501694949285215,0.2982078290888507,0.3826948290888507,-0.3041002266948817,0.21301577330511834,0.025665305605116984,0.301703305605117,-0.04963342016094944,0.027569579839050555
229-222@628-pm4-mc5,0.164306,0.258687,0.032175,0.266409,0.442728,0.0,-0.08277400418572231,0.1759129958142777,0.28332780911046557,0.3155028091104656,-0.07543962813941671,0.1909693718605833,-0.1466256557310086,0.2961023442689914,0.021512603714850743,0.021512603714850743
229-222@628-pm4-zvf,0.108593,0.12076,0.345997,0.075984,0.400271,0.056988,-0.02851286469096516,0.09224713530903485,0.1529913591899768,0.4989883591899768,0.011309796592280888,0.08729379659228088,-0.108029371227223,0.292241628772777,-0.027758924153368506,0.02922907584663149
229-222@628-pm7-qj9,0.239281,0.037319,0.847826,0.032246,0.061957,0.020652,0.037117035542980716,0.07443603554298071,-0.21753580267929595,0.630290197320704,0.05528243919513702,0.08752843919513702,0.12102549346631385,0.18298249346631384,0.004110860742469129,0.02476286074246913
229-222@628-pm8-9mk,0.484481,0.016756,0.0,0.064528,0.905169,0.013547,0.0147309927976298,0.0314869927976298,0.065238321955779,0.065238321955779,-0.0044661135499124635,0.06006188645008754,-0.08017166299911105,0.824997337000889,0.004668549635292812,0.018215549635292812
229-222@628-pm8-djv,0.290329,0.023204,0.0,0.025967,0.950829,0.0,0.04675404972960766,0.06995804972960766,0.20811218134697335,0.20811218134697335,0.04966327591092719,0.07563027591092719,-0.32171856183446446,0.6291104381655356,0.017189104986819137,0.017189104986819137
229-222@628-pm9-s3q,0.115283,0.061333,0.160444,0.114222,0.635556,0.028444,0.043351967820394216,0.10468496782039421,0.17568282738962662,0.3361268273896266,-0.036073342512951856,0.07814865748704815,-0.18175896478699605,0.45379703521300396,-0.0012015325974893964,0.027242467402510604
229-222@628-pm9-wc5,0.050166,0.048808,0.078888,0.057321,0.792281,0.022701,0.045923547418940676,0.09473154741894067,0.3325545748373625,0.4114425748373625,0.03581970312836841,0.0931407031283684,-0.41481653163320026,0.37746446836679975,0.0005196405657947947,0.023220640565794794
229-222@628-pm9-whq,0.13395,0.048808,0.078888,0.057321,0.792281,0.022701,0.04629727391687532,0.09510527391687532,0.24862018138724,0.32750818138724,0.01618616246950437,0.07350716246950437,-0.3173634060099166,0.47491759399008343,0.006260414874804682,0.02896141487480468
229-222@628-pm9-wkz,0.152362,0.048808,0.078888,0.057321,0.792281,0.022701,0.029714791804555503,0.0785227918045555,0.2510017593434623,0.3298897593434623,0.007951075372245903,0.0652720753722459,-0.3047298930391388,0.48755110696086124,0.016063089004918457,0.038764089004918456
229-222@628-pm9-wx5,0.084439,0.139535,0.332925,0.147287,0.357405,0.022848,-0.009316980744906112,0.13021801925509388,0.16491656324598758,0.4978415632459876,-0.08516620367242023,0.062120796327579775,-0.07118485367140354,0.28622014632859644,0.0007514677920154103,0.02359946779201541
229-222@628-pmb-249,0.257891,0.066748,0.057646,0.014563,0.780947,0.080097,0.03784852715857104,0.10459652715857104,0.13954098043524435,0.19718698043524435,0.06979200087081228,0.08435500087081228,-0.19933442116478972,0.5816125788352102,-0.047847905090482805,0.0322490949095172
229-222@628-pmb-5mk,0.197568,0.098386,0.108378,0.10761,0.684089,0.001537,-0.008567721590854935,0.08981827840914507,0.1623959383755498,0.2707739383755498,-0.022705926882969713,0.08490407311703028,-0.15647560558038875,0.5276133944196112,0.02535322158414283,0.02689022158414283
229-222@628-pmb-5zz,0.110809,0.098386,0.108378,0.10761,0.684089,0.001537,-0.012702252795772681,0.08568374720422732,0.2511120180103802,0.3594900180103802,-0.017644560330763823,0.08996543966923617,-0.2468708066612757,0.43721819333872425,0.026105573914728408,0.027642573914728408
229-222@628-pmb-66k,0.217048,0.098386,0.108378,0.10761,0.684089,0.001537,0.0019437290432052362,0.10032972904320524,0.13289309202791064,0.24127109202791064,0.02459862652336202,0.13220862652336202,-0.18772607990529994,0.4963629200947,0.0282907145626396,0.0298277145626396
229-222@628-pmb-6c5,0.049261,0.098386,0.108378,0.10761,0.684089,0.001537,0.021296154417324034,0.11968215441732404,0.27711617883183914,0.3854941788318392,-0.030757317705569415,0.07685268229443058,-0.29157401822630974,0.3925149817736902,0.023919027437896798,0.025456027437896798
229-222@628-pmb-7bk,0.118053,0.087719,0.080897,0.205653,0.604288,0.021442,0.019922279430922243,0.10764127943092225,0.2495730023270888,0.3304700023270888,-0.1018669686491175,0.1037860313508825,-0.17203209171319195,0.4322559082868081,0.004404755632954515,0.025846755632954514
229-222@628-pmb-grk,0.28718,0.060142,0.054245,0.068396,0.794811,0.022406,-0.006084005717921705,0.054057994282078296,0.16492629573243495,0.21917129573243496,0.03589145414360907,0.10428745414360907,-0.21008577351919333,0.5847252264808067,0.01535202156845904,0.03775802156845904
229-222@628-pmb-gtv,0.297136,0.008821,0.0417,0.118685,0.781877,0.048917,0.08981801483528314,0.09863901483528313,0.12318421976209783,0.16488421976209783,0.0004502866943185968,0.1191352866943186,-0.19908493518594372,0.5827920648140563,-0.014367588928688994,0.03454941107131101
229-222@628-pmb-ks5,0.20735,0.048808,0.078888,0.057321,0.792281,0.022701,0.0346985349882858,0.0835065349882858,0.1886607323612377,0.2675487323612377,0.028288598994889613,0.08560959899488961,-0.2591688671510719,0.5331121328489281,0.007521656410898671,0.03022265641089867
229-222@628-pmb-rc5,0.258309,0.106936,0.014451,0.012283,0.822254,0.044075,-0.02488339964525814,0.08205260035474186,0.2048718190649987,0.2193228190649987,0.06292889623370991,0.07521189623370991,-0.22475994775017671,0.5974940522498233,-0.01815671585450179,0.025918284145498214
229-222@628-pmb-ty9,0.243501,0.048808,0.078888,0.057321,0.792281,0.022701,0.03297178434696132,0.08177978434696132,0.15514425006961896,0.23403225006961897,0.03548306387074865,0.09280406387074865,-0.2296374968863122,0.5626435031136878,0.006039303730660701,0.0287403037306607
229-222@628-pmb-y7q,0.066935,0.043309,0.060866,0.541943,0.320328,0.033554,0.05904292719028509,0.10235192719028509,0.3260695733773721,0.38693557337737206,-0.42017166891861835,0.1217713310813816,0.04485407146980247,0.36518207146980247,-0.009794924200184192,0.02375907579981581
229-222@628-pmb-yqf,0.160602,0.043309,0.060866,0.541943,0.320328,0.033554,0.06068867125083824,0.10399767125083824,0.2317669222674639,0.2926329222674639,-0.3769812894084423,0.16496171059155768,0.09024215035501221,0.4105701503550122,-0.005716460653181099,0.0278375393468189
229-222@628-pmc-n5z,0.245971,0.047815,0.082262,0.133676,0.66838,0.067866,0.05777622191988662,0.10559122191988662,0.12555050786001273,0.20781250786001274,-0.013716703600497246,0.11995929639950274,-0.1270396312195241,0.5413403687804759,-0.04256933492190452,0.025296665078095477
229-222@628-pmd-vmk,0.176039,0.025958,0.266996,0.18665,0.469716,0.05068,0.060610849938596514,0.08656884993859651,0.028015464837847837,0.29501146483784785,-0.0688096044732333,0.11784039552676671,-0.004001834244171776,0.46571416575582825,-0.015814812671046855,0.03486518732895315
229-222@628-pmf-bzf,0.151346,0.003808,0.203877,0.114226,0.617861,0.060228,0.07676130816447292,0.08056930816447293,0.3577695147495914,0.5616465147495914,-0.059607987231119805,0.05461801276888019,-0.3412175307694822,0.2766434692305178,-0.03370536764604721,0.026522632353952788
229-222@628-pmf-fmk,0.119477,0.003808,0.203877,0.114226,0.617861,0.060228,0.05611571752150633,0.059923717521506326,0.17292251922757576,0.37679951922757576,-0.034650436349245625,0.07957556365075437,-0.168961396014135,0.448899603985865,-0.02542648968246934,0.034801510317530655
229-222@628-pmf-hdv,0.075103,0.012987,0.034903,0.0,0.922078,0.030032,0.08492917491631376,0.09791617491631376,0.4319116921693137,0.4668146921693137,0.04480968104379371,0.04480968104379371,-0.5474755610311545,0.3746024389688455,-0.0141748972965882,0.0158571027034118
229-222@628-pmf-jd9,0.120823,0.0,0.068528,0.126396,0.796447,0.008629,0.07785173146561437,0.07785173146561437,0.28903075284070867,0.35755875284070865,-0.03210032971312807,0.09429567028687194,-0.3556711055044672,0.44077589449553284,0.02088898345446448,0.02951798345446448
229-222@628-pmf-kpv,0.151736,0.105056,0.098876,0.212921,0.573034,0.010112,-0.021171642265190485,0.08388435773480951,0.22277027654543935,0.32164627654543937,-0.11968790423952379,0.09323309576047621,-0.09664068053131197,0.47639331946868807,0.014730932546399775,0.024842932546399774
229-222@628-pmf-m49,0.223697,0.0,0.068528,0.126396,0.796447,0.008629,0.07991163417784684,0.07991163417784684,0.18667921046977157,0.2552072104697716,-0.040275597331401194,0.08612040266859881,-0.24671425262670776,0.5497327473732923,0.020398932626102345,0.029027932626102343
229-222@628-pmf-snq,0.207786,0.0,0.038263,0.257497,0.676319,0.027921,0.08697071824648903,0.08697071824648903,0.225397062012966,0.263660062012966,-0.15484079610407667,0.10265620389592331,-0.15678165851853287,0.5195373414814671,-0.0007454024573071566,0.027175597542692845
229-222@628-pnw-k4v,0.098051,0.089224,0.08442,0.093342,0.710707,0.022306,0.10378063923372766,0.19300463923372765,0.25599361329812437,0.34041361329812436,-0.04171067259087147,0.05163132740912853,-0.3177659739826833,0.3929410260173167,-0.0002966226483756343,0.022009377351624365
229-222@628-pnw-n89,0.205638,0.089224,0.08442,0.093342,0.710707,0.022306,0.045107844402503317,0.13433184440250331,0.13397252728638923,0.21839252728638922,-0.010270936961328317,0.08307106303867168,-0.17820638037069947,0.5325006196293005,0.00939774776074579,0.03170374776074579
229-222@628-pnw-ndv,0.221978,0.223264,0.057332,0.0871,0.593716,0.038589,-0.09918925029706249,0.1240747497029375,0.15595937002979773,0.21329137002979773,-0.011717332735778116,0.07538266726422188,-0.030993897861471664,0.5627221021385284,-0.014059814834760515,0.024529185165239484
229-222@628-pnw-nwk,0.174728,0.223264,0.057332,0.0871,0.593716,0.038589,-0.042502240407562314,0.18076175959243768,0.19219549959580015,0.24952749959580015,-0.0224262083568581,0.0646737916431419,-0.11828612347207146,0.47542987652792856,-0.00898183008748226,0.029607169912517738
229-222@628-pnx-4jv,0.182803,0.088005,0.014993,0.031291,0.861147,0.004563,0.03580256694882347,0.12380756694882347,0.26294589646845323,0.2779388964684532,0.015917582313377435,0.047208582313377434,-0.3302555009173268,0.5308914990826732,0.015590325010240647,0.02015332501024065
229-222@628-pnx-7dv,0.222881,0.089224,0.08442,0.093342,0.710707,0.022306,0.02777163164455901,0.116995631644559,0.14547618372959423,0.22989618372959422,-0.029970590785298665,0.06337140921470133,-0.14074296308859402,0.569964036911406,-0.0025335360301768813,0.019772463969823118
229-222@628-pnx-8gk,0.107168,0.094622,0.33356,0.019061,0.543227,0.00953,0.060307777710207136,0.15492977771020713,0.1691893074660668,0.5027493074660668,0.019640511403416078,0.03870151140341608,-0.26443373558698635,0.27879326441301366,0.015296117625573744,0.024826117625573744
229-222@628-pnx-8n5,0.102206,0.038743,0.703665,0.077487,0.143455,0.036649,0.10104420249932822,0.13978720249932822,-0.1922720818949245,0.5113929181050755,-0.007068621987401991,0.07041837801259801,0.10958149121672117,0.25303649121672117,-0.01128416464467336,0.025364835355326642
229-222@628-pnx-d35,0.31817,0.016915,0.0,0.014925,0.968159,0.0,0.10495475919535553,0.12186975919535553,0.13681368473810626,0.13681368473810626,0.04610868387240449,0.061033683872404494,-0.30529818678401854,0.6628608132159814,0.0174219082420401,0.0174219082420401
229-222@628-pp2-r49,0.200648,0.37112,0.047233,0.060729,0.492578,0.02834,-0.03782931134578693,0.3332906886542131,0.25714921679156455,0.3043822167915646,-0.024711381646463283,0.036017618353536715,-0.18826882704497583,0.3043091729550242,-0.006339704526107982,0.02200029547389202
229-222@628-pp4-tvz,0.329642,0.095992,0.140295,0.0,0.763713,0.0,0.027384254230254756,0.12337625423025475,0.011027169217328853,0.15132216921732886,0.03382966411797889,0.03382966411797889,-0.08966765881105765,0.6740453411889423,0.01742663722659777,0.01742663722659777
229-222@628-pzn-zj9,0.328635,0.028319,0.155989,0.042247,0.763695,0.009749,0.014342793238397097,0.0426617932383971,0.03911933635865558,0.19510833635865557,0.03200737794342535,0.07425437794342535,-0.09586500313449087,0.6678299968655091,0.010396079524378318,0.02014507952437832
229-222@63s-dvq-4d9,0.394375,0.132058,0.466302,0.071949,0.309654,0.020036,-0.08990959614857207,0.04214840385142794,0.3314562342729015,0.7977582342729015,-0.0457240256107708,0.026224974389229196,-0.20312583709200566,0.10652816290799431,0.0073041621695678245,0.027340162169567826
229-222@63s-dvr-2zf,0.33705,0.0,0.805217,0.13913,0.055652,0.0,0.038039380053046606,0.038039380053046606,-0.07697839218085134,0.7282386078191486,-0.05423554333466969,0.08489445666533031,0.08242844344052822,0.13808044344052822,0.010746935401404346,0.010746935401404346
229-222@63s-dvr-ghq,0.366345,0.060606,0.781145,0.057239,0.10101,0.0,-0.005781596908073977,0.05482440309192602,-0.0252162680372372,0.7559287319627628,0.02852558025759691,0.08576458025759691,-0.012770272389299259,0.08823972761070074,0.01524274823595631,0.01524274823595631
229-222@63s-dvr-q75,0.427819,0.0,1.0,0.0,0.0,0.0,0.03770776261462404,0.03770776261462404,-0.16739720483563514,0.8326027951643649,0.04088696685450763,0.04088696685450763,0.07448327104158627,0.07448327104158627,0.014319100104076278,0.014319100104076278
229-222@63s-dvx-5xq,0.327315,0.022918,0.888056,0.003967,0.069634,0.015425,0.03539094714260458,0.05830894714260458,-0.15343507134516732,0.7346209286548326,0.020158673486402205,0.024125673486402203,0.09232656890277105,0.16196056890277105,0.005558866537527329,0.02098386653752733
229-222@63s-dvy-p9z,0.077815,0.046061,0.140303,0.137273,0.654848,0.021515,0.029959759355864264,0.07602075935586426,0.26101498444576243,0.40131798444576244,-0.021857543178255598,0.11541545682174441,-0.2840084113346892,0.3708395886653108,0.014891178442874464,0.036406178442874464
229-223@628-p7c-fcq,0.325102,0.049138,0.137931,0.0,0.805172,0.007759,0.04233538681403769,0.09147338681403769,0.050391989592928926,0.18832298959292892,0.036419596312276425,0.036419596312276425,-0.13555353682502824,0.6696184631749718,0.006406588918064251,0.014165588918064251
229-223@628-p8h-4gk,0.237957,0.132997,0.042088,0.0,0.700337,0.124579,0.03386317232687644,0.16686017232687644,0.177633565873409,0.219721565873409,0.03283782020970057,0.03283782020970057,-0.16963858966451484,0.5306984103354851,-0.0746968603718689,0.04988213962813109
229-223@628-p8m-54v,0.127819,0.481947,0.180534,0.031397,0.295133,0.010989,-0.2633534456994393,0.21859355430056074,0.12749473756091892,0.3080287375609189,0.024312054897070452,0.055709054897070454,0.1012398840368387,0.3963728840368387,0.01030672799870779,0.02129572799870779
229-223@628-pgj-cqz,0.060726,0.054614,0.210295,0.168236,0.554928,0.011927,0.023863086821006234,0.07847708682100624,0.23149756847692643,0.44179256847692644,-0.06897663468741248,0.09925936531258751,-0.199644299070747,0.355283700929253,0.0132602686346102,0.0251872686346102
229-223@628-pm3-vzz,0.306107,0.312227,0.007278,0.16885,0.502183,0.009461,-0.1748552732154759,0.13737172678452408,0.11163101522588523,0.11890901522588522,-0.02191692636521017,0.14693307363478983,0.07100587589447727,0.5731888758944773,0.014136149413917082,0.023597149413917082
229-223@628-pm4-xkf,0.130246,0.12076,0.345997,0.075984,0.400271,0.056988,-0.03581771430414343,0.08494228569585657,-0.004714941614675672,0.3412820583853243,0.02339544987219125,0.09937944987219124,0.044968514206283505,0.4452395142062835,-0.027831368601403908,0.02915663139859609
